11614,6921,6748,6866,6708,6855,10849,11166,27075,27523,27222,11822,27308,177063
11615,6997,6906,6849,6913,7044,10783,11236,27176,27564,27200,11836,27240,177744
11637,6934,6703,6874,6869,6779,10788,11176,26978,27260,27097,11763,27171,176392
11733,7201,6809,6866,6815,6882,10785,11294,27072,27723,27475,12100,27534,178556
11734,7465,7373,7404,7394,7657,11603,11893,27863,28276,28264,12535,27739,185466
11791,7756,7609,7740,7832,7721,12758,12519,30010,31084,30282,13535,30325,199171
11833,7711,7782,7762,7726,8020,12301,12414,30714,30228,30250,13732,30680,199320
11835,7171,7042,7124,6970,7233,11152,11481,27667,28033,27645,12229,27582,181329
11847,7082,6973,6969,7000,6809,10867,11287,27246,27618,27265,11891,27241,178248
11857,6990,6843,6846,6866,6958,10881,11262,27173,27629,27349,11963,27410,178170
11889,7037,6816,6932,6948,7037,10831,11394,27151,27492,27263,11838,27421,178160
11890,7186,7199,7200,6982,7310,11038,11382,27414,27703,27431,12461,27503,180809
11892,7089,6741,7464,7008,7471,11052,11430,27276,27756,27318,12002,27902,180509
11893,7759,7337,7417,7587,7651,11556,11729,28132,28935,28450,13164,28223,187940
11894,7515,7373,7651,7624,7855,11672,11893,28222,28349,28541,12850,27991,187536
11896,7289,7404,7433,7290,7464,11391,11747,27495,27919,28044,12343,27839,183658
11900,6908,6767,6970,6894,6887,10896,11271,27181,27583,27319,11860,27246,177782
11911,7652,7634,7736,7647,7853,11905,12200,30298,30784,30162,13358,30477,197706
11948,7908,7457,7724,7741,7849,12355,12665,30052,30539,30576,13425,30926,199217
11949,7872,7738,7840,7697,7784,12114,12685,30302,30796,30580,13839,30659,199906
11950,8020,7697,7999,7635,7703,11925,12058,29396,30286,30768,13454,31135,198076
11951,7895,7570,7546,7793,7736,11961,11868,28795,29115,28400,13168,28834,190681
11952,7725,7555,7813,7446,8164,11920,12155,28763,29054,28570,12884,28824,190873
11953,7895,7573,7850,7766,7692,12323,12557,30102,31142,30384,13782,30263,199329
11956,8126,7942,8360,8063,8150,12608,13062,30741,31431,31209,13817,30808,204317
11957,7925,8200,8145,8130,8215,12708,12868,30904,31168,31096,14143,31092,204594
11958,8107,8306,8152,8151,8297,12833,13002,31403,31538,31392,14180,31197,206558
11972,7581,7629,7538,7623,7638,12133,12188,29863,30250,29980,13341,29855,195619
11973,7459,7376,7419,7368,7465,11752,12026,29496,29801,29879,13003,29729,192773
11996,7701,7942,7785,7691,7918,12383,12634,30287,30749,30626,13918,30608,200242
11997,8260,8326,8316,8329,8364,12966,13130,32072,31838,31748,14171,31725,209245
11999,8257,7571,7587,7846,7740,12080,12642,30347,30659,31316,13385,30565,199995
12001,8374,8315,8296,8306,8357,13183,13095,31526,31794,31736,14354,31446,208782
12002,8282,8356,8480,8429,8367,12942,13048,31361,32028,31702,14308,31666,208969
12003,7807,7865,7781,7796,7808,12152,12350,29854,30522,30266,13452,30064,197717
12008,7793,7810,7840,7933,7735,12796,12556,30266,31202,30355,13518,30461,200265
12013,7399,7698,7493,7365,7512,12369,12148,29958,29945,29919,13431,30032,195269
12014,7448,7619,7518,7379,7410,11766,12305,29920,30097,29877,13364,29617,194320
12019,7727,7645,7711,7907,7786,12796,12556,30082,31202,30355,13459,30494,199720
12024,7727,7645,7711,7907,7735,12796,12556,30082,31202,30355,13459,30461,199636
12066,6929,6794,6794,6663,6947,10769,11141,26902,27346,27080,11809,27149,176323
12090,7741,7406,7507,7542,7618,11874,11885,29330,30193,29751,13566,29293,193706
12092,7889,7732,7753,7760,7950,12694,12340,30281,30759,30222,13328,30700,199408
12093,7949,7721,7887,8046,7595,12463,12678,29940,30958,30383,13530,31162,200312
12094,6539,6607,6628,6648,6777,10688,11189,27450,27891,27904,11809,27539,177669
12096,8003,7891,7705,7889,7940,12238,12275,30031,30607,30245,13321,30580,198725
12119,6923,6770,6870,6816,7029,10878,11281,27124,27638,27250,11798,27310,177687
12181,7748,7662,7746,7904,7704,12796,12556,30171,31202,30355,13481,30447,199772
12200,6971,6838,7080,7053,7021,11070,11444,27253,27578,27399,11990,27513,179210
12203,6859,6707,6788,6763,6811,10777,11156,26935,27368,27145,11766,27123,176198
12220,6853,6749,6888,6832,6862,10814,11277,26985,27374,27318,11856,27281,177089
12226,6849,6747,6796,6731,6887,10822,11160,26929,27307,27030,11785,27126,176169
12227,7036,6836,7194,7022,6685,11191,11466,27310,27578,27307,11911,27513,179049
12231,6916,6869,6741,6844,6893,10807,11229,27250,27337,27172,11716,27169,176943
12238,6923,6770,6772,6747,6805,10878,11281,26998,27275,27096,11841,27130,176516
12241,6814,6804,6772,6747,6805,10784,11141,26998,27275,27096,11841,27130,176207
12265,6856,6584,6745,6881,6789,10806,11141,26935,27353,27078,11766,27127,176061
12278,7932,7689,7939,7877,8059,12312,12786,30303,30196,30691,13220,30243,199247
12281,6779,6716,6831,6759,6742,10742,11141,26973,27364,27074,11877,27157,176155
12289,7000,6607,6723,6691,6799,10769,11141,26991,27302,27279,11682,27150,176134
12326,7705,7783,7725,7698,7979,12460,12356,30767,31500,30554,13703,30788,201018
12343,7565,7658,7684,7439,7835,12601,12602,30363,31061,31071,13517,30205,199601
12345,7384,7546,7667,7342,7729,12601,12588,30363,31061,31071,13423,30100,198875
12373,6745,6623,6897,6793,6822,10777,11199,26955,27323,27035,11757,27141,176067
12422,6899,7045,7078,7007,7229,11050,11459,27672,27883,27365,11992,27392,180071
12423,7417,7144,7375,7133,7497,11301,11643,27988,28165,27499,12627,27592,183381
12444,6613,6675,6723,6573,6640,10713,11120,27151,27973,27604,12007,27574,177366
12446,6638,6665,6625,6684,6652,10798,11125,27480,28054,27781,11817,27689,178008
12452,6563,6559,6594,6700,6613,10771,11117,27189,27758,27738,11838,27510,176950
12459,10513,10472,10606,10678,10650,16979,16733,45035,46115,45207,19768,44307,287063
12460,10679,10643,10621,10585,10631,17481,16670,45117,45105,45380,19029,44475,286416
12462,7361,7373,7418,7322,7457,11494,11810,28225,28553,28537,12569,28067,186186
12472,6839,6755,6978,6745,6777,10811,11224,27026,27392,27221,11835,27222,176825
12478,6879,6734,6780,6827,6892,10805,11147,27033,27520,27089,11834,27289,176829
12513,7005,7020,7081,7118,7009,10904,11404,28019,28927,28244,12468,28169,183368
12518,7115,6942,7045,7045,6983,11377,11663,29140,30164,29531,12469,29781,189255
12520,6752,6639,6746,6676,6716,10751,11167,27493,28011,27608,11940,27719,178218
12522,6771,6652,6747,6685,6729,10801,11167,27680,28160,27699,12039,27890,179020
12523,6793,6808,6753,6794,6808,10907,11229,27912,28700,28161,12244,28286,181395
12524,6742,6761,6733,6740,6808,10816,11176,27567,28382,27861,12197,28024,179807
12526,6782,6787,6739,6738,6808,10821,11201,27660,28347,28076,12146,28201,180306
12527,10330,10263,10185,10405,10262,17467,17304,40466,41011,41326,18655,41310,268984
12611,6718,6561,6671,6636,7821,11540,12132,27004,27233,27220,11676,27208,178420
12625,6727,6673,6749,6762,6726,10811,11207,27090,27365,27112,11676,27171,176069
12628,6847,6582,6713,6721,6758,10801,11224,27001,27377,27087,11797,27148,176056
12631,7008,6941,6951,6930,7001,10991,11324,27305,27668,27435,12025,27417,178996
12638,7712,7630,7686,7620,7853,11878,12150,30297,30665,30113,13345,30473,197422
12647,7776,7703,7430,7802,7677,12145,12222,30000,30789,30655,14205,29929,198333
12762,7477,7274,7264,7336,7269,11676,11927,29206,29084,29199,12870,28945,189527
12764,7015,6767,6949,6879,6878,10863,11272,27216,27602,27419,12016,27282,178158
12769,6718,6595,6798,6666,6995,10820,11282,26991,27435,27308,11762,27111,176481
12778,6727,6571,6713,6779,6811,10822,11141,27004,27566,27073,11757,27175,176139
12779,6718,6624,6806,6806,6741,10820,11215,26967,27260,27093,11736,27365,176151
12882,6857,6628,6798,6707,6946,10845,11246,26964,27311,27064,11806,27111,176283
12912,7937,7796,7662,7754,8154,12524,12039,31523,30680,31920,13698,30001,201688
12923,7141,7029,7161,7083,7198,11155,11469,27406,27853,27609,12077,27699,180880
12949,7842,7686,7600,7816,7679,12345,12581,30125,31309,30870,13628,30669,200150
12974,8013,7777,8053,7932,8041,12080,12493,30871,30143,30524,13614,30945,200486
12997,7097,6853,7294,6945,7064,11146,11307,27292,27473,27425,12012,27417,179325
13003,7900,7763,7673,7681,7716,11981,12091,28386,29181,28583,13385,28955,191295
13021,7565,7658,7684,7467,7829,12601,12602,30363,31061,31071,13517,30205,199623
13028,7904,7809,7825,8084,7735,11738,12129,28809,29660,29215,12998,29001,192907
13030,7324,7426,7551,7404,7614,11760,11998,29974,29904,29964,13068,29932,193919
13033,7304,7507,7247,7578,7612,11343,11631,29616,30775,29450,12711,29489,192263
13056,6786,6706,6782,6852,6751,10777,11235,26902,27357,27110,11723,27080,176061
13070,7700,7714,7706,7713,7989,12412,12367,30694,31435,30546,13722,30786,200784
13076,6752,6643,6812,6683,6798,10742,11162,26979,27353,27409,11730,27118,176181
13081,6747,6597,6732,6912,6855,10767,11206,26945,27308,27170,11733,27176,176148
13083,6923,6786,6861,6799,6826,10790,11202,27028,27416,27138,11896,27393,177058
13086,7946,7556,7519,7849,7668,12407,12154,29879,30530,29858,13528,30605,197499
13095,7684,7707,7764,7707,8045,12367,12347,30819,31232,30555,13699,30748,200674
13099,7822,7732,7567,7543,7610,11828,12098,29871,29623,29549,13444,30225,194912
13100,7429,7398,7392,7617,7602,11803,11762,29471,29483,29048,12645,28927,190577
13103,7073,7011,7053,6941,6941,11014,11275,27442,27991,27588,12129,27514,179972
13104,6783,6639,6761,6689,6720,10786,11206,27020,27267,27237,11676,27411,176195
13186,8078,8343,8181,7900,8240,13091,13304,32036,31728,31621,14099,31363,207984
13191,7787,7879,8001,7770,7586,11999,12289,28739,29381,28458,13017,28358,191264
13193,7979,7597,7773,7621,7661,12598,12260,30145,30854,30199,13388,30100,198175
13196,6816,6691,6958,6724,6749,10761,11141,26971,27292,27096,11819,27101,176119
13206,7569,7926,7781,7798,7757,11882,12319,29026,29186,28940,13314,29072,192570
13215,7905,7762,7642,7643,7833,12600,12620,30798,31167,30867,13547,30379,200763
13223,6890,6725,6827,6877,6974,10889,11386,27106,27428,27305,11781,27192,177380
13228,7420,7405,7403,7365,7350,11412,12083,28272,28539,28258,12386,28260,186153
13231,7459,7810,7763,7520,7750,11934,12145,29004,29610,29314,13092,29092,192493
13233,7799,7742,7736,7754,7820,12180,12132,30621,30362,30415,13388,29968,197917
13236,7263,7344,7302,7220,7391,11651,12178,30162,30491,30017,12992,29762,193773
13313,7331,7356,7299,7216,7373,11202,11585,28003,28235,27934,12387,27947,183868
13315,7238,7200,7514,7329,7347,11213,11617,27879,28248,27890,12387,27777,183639
13316,7149,7179,7197,7265,7366,11170,11528,27613,28103,27655,12210,27771,182206
13319,7205,7230,7311,7205,7275,11161,11546,27737,28174,27876,12557,27996,183273
13320,7097,6909,7057,6867,7057,11032,11528,27268,27889,27556,12185,27440,179885
13324,7062,7008,6977,6883,6944,10910,11518,27244,27704,27398,12008,27216,178872
13333,6978,6749,6854,6856,6903,10949,11371,27127,27516,27285,12029,27182,177799
13335,6945,6743,6989,6988,6898,10945,11332,27217,27646,27542,11980,27349,178574
13350,7697,7673,7692,7772,7761,12323,12089,28225,29180,28464,13042,28500,190418
13351,7641,7363,7718,7590,7878,11816,12429,29376,29376,29871,13391,29444,193893
13353,6978,6819,6942,6890,6842,10958,11245,27277,27632,27446,12031,27415,178475
13354,6750,6704,6731,6700,6713,10931,11222,27102,27390,27193,11806,27247,176489
13356,6846,6819,6809,6744,6744,10931,11245,27149,27443,27258,11923,27292,177203
13357,6811,6768,6767,6734,6740,10931,11262,27045,27402,27192,11863,27243,176758
13359,7515,8020,7548,7964,7443,11608,12232,28429,28792,28438,12994,28255,189238
13360,7305,7387,7387,7369,7350,11750,12039,29249,29297,29618,12897,29197,190845
13361,7151,7139,7207,7209,7082,11323,11748,28434,28553,28252,12351,28368,184817
13362,6823,6813,6892,6725,6786,10945,11307,27062,27578,27183,11799,27145,177058
13363,6893,6630,6737,6687,6765,10806,11162,26958,27331,27213,11816,27139,176137
13378,6861,6691,6879,6769,6685,10828,11433,26956,27290,27262,11832,27080,176566
13386,7026,6614,6798,6741,6809,10860,11213,27130,27337,27131,11786,27174,176619
13393,6791,6818,6907,6947,6787,10965,11226,27011,27483,27364,11875,27251,177425
13412,7082,6704,6810,6855,6900,10885,11184,26954,27555,27047,11837,27189,177002
13462,6815,6613,6754,6743,6858,10852,11156,27021,27310,27096,11744,27121,176083
13485,7764,7757,7630,7719,7705,12269,12474,30688,30687,30447,13489,30106,198735
13496,6880,6794,6967,6889,6879,10866,11308,27135,27486,27205,11936,27297,177642
13499,6949,6561,6761,6901,6802,10804,11158,26947,27337,27077,11758,27098,176153
13502,6770,6747,6763,6697,6777,10824,11200,26967,27276,27084,11721,27230,176056
13545,8024,8034,8186,8136,7955,12624,13136,31091,31369,30715,13649,31511,204430
13561,6945,6805,6814,6793,6840,10962,11348,27117,27545,27273,12036,27141,177619
13567,6809,6606,6775,6779,6811,10822,11167,26979,27438,27094,11704,27163,176147
13570,6850,6663,6907,6744,6722,10890,11158,26932,27394,27078,11759,27125,176222
13593,7861,7808,7916,7672,7953,11902,12704,30015,30267,29786,13640,29827,197351
13595,7508,7718,7558,7633,7653,11766,12153,27763,28592,28517,12617,28211,187689
13655,6771,6672,6733,6684,6789,10813,11276,27119,27301,27010,11820,27123,176111
13663,7795,7831,7859,7811,7664,12970,12654,30959,31160,31443,13762,32223,204131
13664,6877,6614,6827,6750,6850,10912,11386,27021,27404,27215,11949,27208,177013
13746,7783,7680,7675,7556,8074,12324,11984,29301,30433,29953,13178,29918,195859
13747,7557,7662,7755,7474,7634,12074,12728,29785,30402,29968,13533,30155,196727
13748,7436,7776,7933,7465,7818,11743,11920,29373,29995,29527,13548,29567,194101
13761,6807,6662,6829,6712,6736,10757,11226,26943,27356,27061,11818,27163,176070
13766,7650,7599,7730,7586,7665,12074,11970,29648,29345,29304,13421,29275,193267
13767,7663,7712,7765,7784,8211,12155,12607,30082,30180,30010,13399,30143,197711
13769,7681,8117,7979,7925,7835,12478,12304,29911,30267,29632,13735,29710,197574
13774,7778,7847,7795,7986,7678,11552,12422,28826,29659,28669,13381,29349,192942
13797,6833,6677,6823,6777,6737,10854,11229,26958,27396,27133,11772,27141,176330
13815,6924,6563,6703,6693,6746,10774,11232,26954,27371,27114,11749,27257,176080
13837,7798,7874,7832,7929,7633,12155,12732,30123,30442,29677,13456,29506,197157
13838,8206,7799,7815,8032,7829,12050,12282,29789,30211,29621,13601,30066,197301
13839,7736,7834,7895,7815,7816,12080,12453,29581,29955,30218,13656,29875,196914
13844,7533,7387,7804,7539,7523,11806,11762,28397,28662,28811,13194,28874,189292
13845,7662,7693,7463,7835,7641,11903,12077,28500,29418,29201,13084,28531,191008
13858,7795,7671,7645,7800,7841,12221,12401,30396,30415,30486,13240,30183,198094
13860,7715,7621,7710,7795,7769,11765,12346,30442,30515,29723,13281,29949,196631
13883,6882,6693,6844,6722,6858,10920,11232,27016,27512,27233,11908,27215,177035
13889,9005,9110,9208,8987,8933,13542,13803,28030,28549,28319,13944,28284,199714
13890,10458,10534,10413,10387,10441,16359,16250,33579,34446,33483,17692,33114,237156
13893,6799,6662,6671,6938,6819,10840,11165,26989,27309,27077,11770,27129,176168
13901,7896,7743,7868,7917,8120,11923,12566,29670,30108,30129,13414,29846,197200
13903,7659,7691,7673,7463,7634,11955,12181,28977,29410,28325,13269,29045,191282
13904,7835,8141,7589,7839,7815,12635,12464,30524,30484,30806,13399,29855,199386
13907,7475,7406,7657,7435,7611,11610,11908,28837,29353,29395,12824,29187,190698
13911,8117,7800,7765,7646,7684,12561,12047,29170,29580,29671,13345,30066,195452
13912,7908,8190,7751,7943,7856,12186,12353,29187,29880,29204,13425,29092,194975
13929,7863,7715,7803,7726,7914,12339,12342,29985,30476,29764,13725,29816,197468
13930,7574,8066,7786,7960,8144,12737,12496,29673,29893,29752,13487,29686,197254
13931,7751,7754,7676,7841,7864,12160,12353,29701,30261,30142,13455,30020,196978
13936,7752,7595,7473,7691,7552,11956,12358,29489,30295,30406,13232,29753,195552
13938,7610,7398,7030,7177,7322,11208,11400,27547,28115,27796,12590,27747,182940
13939,7848,7666,7704,7860,7799,12226,12410,29443,30453,30158,13754,30204,197525
13941,7634,7682,7738,7787,7797,12153,12455,30127,30366,30966,13749,30744,199198
13942,7672,7744,7882,7987,7663,12276,12148,29929,30872,30419,13029,30119,197740
13943,7538,7382,7086,7225,7239,11210,11346,27504,28078,27805,12532,27772,182717
13944,7788,7933,7865,7458,7727,12054,12277,30136,31114,31063,13434,30501,199350
13945,8078,7761,7795,7867,7722,12465,12476,30284,30589,30098,13539,30540,199214
13946,7259,6942,7085,6906,7313,11138,11328,27597,27922,27495,12476,27670,181131
13947,7610,7585,7525,7876,7811,12122,12401,30127,30142,29918,13428,30174,196719
13950,7932,7751,7618,7852,7692,12190,12753,30053,31100,30526,13593,30346,199406
13999,7728,8086,7929,8212,7903,12082,12415,29274,29882,30581,13612,30563,198267
14047,7748,7681,7620,7773,7472,11543,11969,28935,29421,28919,13598,29178,191857
14048,7767,7610,7634,7768,7652,11756,12107,28878,29955,29104,13570,29498,193299
14050,7606,7784,7883,7774,8038,12153,12024,29729,30540,29461,14022,29668,196682
14051,7820,7665,7558,7601,7780,12030,12116,29275,29762,30022,13641,29837,195107
14053,7538,7382,7030,7177,7239,11208,11346,27504,28078,27796,12532,27747,182577
14056,7681,7375,7446,7534,7462,11438,11698,28900,29230,28589,13352,28882,189587
14057,7623,7681,7620,7561,7472,11543,11922,28935,29421,28919,13598,29178,191473
14092,7700,7759,7819,7690,7994,12333,12328,30665,31406,30584,13655,30760,200693
14136,7631,7679,7734,7526,7828,12519,12573,30295,31138,31067,13416,30331,199737
14186,7826,7684,7737,7993,7747,12775,12556,30201,31202,30355,13498,30601,200175
14188,7779,7769,7783,7705,8019,12464,12429,30831,31331,30617,13607,30686,201020
14189,7726,7782,7783,7678,8019,12464,12351,30775,31406,30615,13640,30760,200999
14195,7716,7770,7783,7678,8019,12464,12351,30775,31406,30615,13640,30760,200977
14196,7855,7680,7719,7992,7736,12775,12556,30201,31202,30355,13498,30556,200125
14198,6810,6652,7023,6752,6786,10863,11170,27017,27333,27130,11808,27156,176500
14199,7846,8098,7778,7832,7977,12321,12342,30267,30765,30728,13761,31196,200911
14205,7851,7773,7887,7714,7731,11925,12509,30068,30301,30095,13464,30246,197564
14215,7596,7911,7747,7805,7708,12239,12787,30159,30184,30359,13279,29724,197498
14217,7842,7714,7654,7866,7762,12796,12479,30141,31173,30288,13675,30500,199890
14221,7075,6747,6965,6941,6908,10893,11268,27404,27704,27386,12122,27450,178863
14226,7577,7477,7655,7716,7577,12609,12374,29758,30801,30043,13428,30272,197287
14256,9376,9247,9297,9162,9523,12726,11950,27735,28201,27741,13960,27679,196597
14268,7842,7890,7807,7816,7861,12401,12590,30029,31202,31256,13851,30679,201224
14273,7770,7745,7701,7938,7721,12806,12496,30168,31268,30444,13606,30392,200055
14274,7807,7920,7843,7895,7866,12336,12697,30062,31149,31356,13797,30659,201387
14277,7794,7743,7757,7840,7717,12759,12573,30141,31239,30353,13522,30488,199926
14280,7840,7580,7700,7941,7737,12802,12517,30143,31241,30345,13601,30495,199942
14281,7788,7925,7857,7837,7884,12330,12666,29989,31173,31406,13875,30663,201393
14282,7767,7617,7712,7908,7778,12807,12491,30075,31281,30289,13624,30466,199815
14283,7873,7712,7826,7876,7773,12782,12498,30152,31202,30419,13497,30407,200017
14285,7574,7646,7736,7520,7895,12558,12570,30257,31137,31178,13472,30373,199916
14353,7969,8077,7968,7811,8102,11993,12286,29924,29870,30171,12920,30241,197332
14354,7840,7576,7755,7885,7716,12806,12491,30121,31202,30370,13679,30447,199888
14355,7098,6868,6956,6959,6923,10976,11323,27323,27717,27379,12039,27502,179063
14396,7092,6980,6822,6970,6876,10858,11238,27344,27622,27193,12132,27355,178482
14423,8321,8366,8427,8340,8683,13540,12765,34713,34390,34536,15208,33338,220627
14470,7843,7669,7954,7721,7741,12337,12353,29865,30461,31109,13685,31210,199948
14477,7685,7632,7686,7623,7908,11793,12109,30297,30665,30137,13398,30473,197406
14478,7618,7659,7758,7912,7837,12713,12545,30418,31102,30748,13432,30951,200693
14479,7446,7834,7478,7570,7692,11994,12548,29311,29147,29691,13135,29836,193682
14480,7197,6940,7184,7031,7030,11439,11430,28264,28551,28063,12369,27977,183475
14481,7319,7282,7295,7170,7188,11714,11861,28937,29114,28525,12890,28806,188101
14482,6985,6861,6945,6951,6889,11156,11309,27585,27986,27944,12034,27656,180301
14483,6875,6775,6846,6822,6836,10960,11219,27500,27893,27677,11946,27528,178877
14484,6794,6561,6729,6701,6744,10818,11227,27119,27622,27232,11811,27264,176622
14489,7884,7872,8180,8118,8070,12686,12515,31360,31111,30851,13348,30692,202687
14499,6859,6720,6914,6785,6762,10909,11282,27023,27454,27240,11888,27194,177030
14522,7082,6704,6810,6855,6900,10885,11133,26954,27466,27047,11833,27189,176858
14646,7838,7924,8189,7981,8077,12259,12895,30671,31148,30325,13701,31226,202234
14692,6963,6661,6838,6807,6696,10750,11149,26891,27434,27103,11784,27080,176156
14714,7082,6973,6671,7000,6809,10867,11141,27246,27618,27265,11676,27241,177589
14720,7153,7029,7161,7083,7198,11155,11469,27406,27853,27609,12077,27644,180837
14744,6803,6668,6755,6887,6750,10860,11258,26959,27295,27062,11769,27143,176209
14775,6776,6631,6779,6812,6779,10749,11301,26942,27382,27095,11770,27144,176160
14801,6791,6695,6779,6719,6884,10775,11172,26941,27325,27167,11742,27173,176163
14807,7717,7673,7662,7675,7993,12415,12367,30694,31466,30477,13666,30769,200574
14810,7533,7587,7750,7476,7859,12572,12651,30229,31222,31081,13553,30298,199811
14811,7869,7906,7880,7814,7994,12340,12357,30233,30855,30677,13874,31247,201046
14812,7839,7899,7765,7781,7918,12330,12680,29974,31112,31406,13797,30718,201219
14819,6754,6833,7123,6715,6938,10890,11237,27442,28493,28107,12005,27527,180064
14825,6917,6983,7247,7093,7964,11592,12279,26944,29527,27665,13248,29865,187324
14830,6720,6629,6829,6722,6810,10786,11174,27040,27340,27069,11871,27121,176111
14854,6794,6645,6767,6774,6765,10812,11156,27008,27345,27070,11762,27176,176074
14888,7376,7385,7417,7279,7417,11028,11344,27865,28195,27788,12558,27923,183575
14940,6766,6668,6868,6752,6834,10811,11143,26987,27473,27125,11793,27203,176423
14945,7952,7796,7824,7868,7676,12222,12386,30191,30966,30140,13306,30185,198512
14947,7649,7628,7522,7830,7781,12049,12567,30314,30588,30426,13653,30163,198170
14949,6718,6683,6833,6802,6777,10754,11182,26969,27342,27036,11759,27201,176056
14952,7584,7673,7664,7696,7869,12423,12231,30572,30164,30480,13403,30737,198496
14958,7761,7904,7693,7775,7813,12542,12300,29786,30914,30169,13545,30633,198835
14979,7590,7658,7714,7915,7768,12179,12037,30379,30827,30272,13856,30471,198666
14985,7699,7805,7463,7783,7838,11935,12408,30927,30234,30670,13386,30735,198883
14989,7667,7938,7781,7720,7841,11881,12164,29989,30742,30245,13750,30882,198600
14999,7708,7778,7661,7931,7780,12531,12707,30004,30407,30391,13782,30275,198955
15001,6832,6639,6873,6756,6753,10773,11196,26968,27280,27098,11784,27136,176088
15074,6852,6742,6976,6917,6929,10930,11371,27163,27609,27410,11953,27323,178175
15082,7366,6975,7413,6946,7046,11008,11159,27676,28070,27519,12334,27538,181050
15093,7901,7627,7910,8002,7698,11836,11926,28947,29798,28798,13213,28615,192271
15153,7108,7078,7128,6946,7107,11380,11724,29199,29341,29485,12626,29219,188341
